smiles,group
Clc1cnc(N2CCN(CC2)Cc2cn(nc2)CC(=O)NCCSC)cc1C(=O)Nc1cc-2c(CCc3c-2n(nc3C(=O)N)-c2ccc(F)cc2)cc1,valid
O=C(C1=CC=CC=C1)C1=CC=CC=C1,valid
ClC=1C=Cn2c(nc(CC)c2C(=O)NCc2ccc(cc2)-c2ccc(cc2)C)C=1,valid
CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,valid
Clc1cc2c(sc(S(=O)\N=C(/NCC)\N3N=CC(C3)CC)c2C)cc1,valid
Clc1ccc(Cl)cc1CNc1nc(NC2CCNCC2)c(cn1)C(=O)NC1CCN(CC1)C,valid
Clc1cc(ccc1)C(=O)N[C@@H](C1CCCCC1)c1nnn(c1)C1(CC1)C#N,valid
C1C2=C(C=CC=C2)C2=C1C=CC=C2,valid
Fc1cc(Nc2nc(NCC)c(cn2)C(F)(F)F)c(OC)cc1C(=O)N1CCOCC1,valid
Clc1cc(ccc1)C(N)C=1NC(=O)c2cc(ccc2N=1)-c1cn[nH]c1,valid
Ic1cc(F)c(Nc2n(c3c(CCCC3=O)c2C(=O)NOC[C@H](O)CO)C)cc1,valid
s1cc(cc1)C(=O)N1CC(N(C)c2ncnc3[nH]ccc23)C(CC1)C,valid
Clc1cc(C(=O)N2CCOCC2)c(OC)cc1Nc1nc(NCC)c(cn1)C(F)(F)F,valid
Clc1cc(ccc1)C1(CCCCC1)CN(C)C,valid
O(CC(C(=O)NO)(CO)C)c1ccc(cc1)-c1ccccc1,valid
O[C@H]1C[C@H](n2c3c4cc[nH]c4ncc3nc2C)CCC1,valid
s1cccc1C1=NN(CCC(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(OC(C(OCC)=O)C)cc2,valid
ClC1=CC(Cl)=C(Cl)C=C1Cl,valid
O=C1N(C)C(=O)N(C1)Cc1ccc(cc1)-c1nc(ccc1)CN1CCCCC1,valid
[nH]1c2ncc3ncn(c3c2cc1)C1CCN(CC1)CC,valid
O=C1N(C=C(C=C1)C(=O)NCCC(c1ccccc1)c1ccccc1)CCOCC,valid
S1c2c(NC1=O)c(O)ccc2[C@@H](O)CNCCc1ccc(cc1)CNCCc1ncccc1,valid
S(=O)(=O)(N(C)C)NC(=O)CCCc1c2cc(ccc2[nH]c1-c1ccc(F)cc1)C#N,valid
Fc1cc(ccc1N1CCN(CC1=O)C)C1ON=C(C1)c1oc([N+](=O)[O-])cc1,valid
COC(=O)CCC(=O)OC,valid
Clc1ccc(cc1S(=O)(=O)N)C(=O)NN1c2c(CC1C)cccc2,valid
O=C(NCc1ccc(cc1)-c1cc(ccc1)C)CCCc1nc2ncccc2cc1,valid
S(=O)(=O)(n1nc2c(C[C@]3([C@@H](C2)CC[C@@H]2[C@@H]3CC=3[C@H]2CC[C@]2(O[C@H]4[C@@H](NC[C@H](C4)C)[C@H]2C)CC=3C)C)c1)c1ccc(cc1)C,valid
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC2CC2)C1=O)N1CCCC1)C,valid
Fc1cc(ccc1F)C1Oc2c(N(CCCOC)C1=O)cc(cc2)-c1c(nc(nc1N)N)CC,valid
O(CCN(C)C)c1cc(ccc1)C(=O)N1CC(c2c([nH]c3c2cccc3)C(=C1)C(OC(C)C)=O)(C)C,valid
S(C(=O)[C@]1(OC(=O)CC)[C@@]2([C@H]([C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C2)C[C@H]1C)C)CF,valid
Fc1ccc(cc1)C(N1CCNCC1)Cc1ccccc1OC(F)(F)F,valid
OB(O)[C@@H](NC(=O)[C@@H](NC(=O)c1nccnc1)Cc1ccccc1)CC(C)C,valid
o1c2c(cc1-c1cncc(C#N)c1Nc1ccc3[nH]ccc3c1C)cc(cc2)CN1CCN(CC1)C,valid
Fc1c2c(nc(cc2OC)C(F)(F)F)c(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)cc1,valid
O=C1N(CCC1)CCCNC(=O)c1cnc(nc1NC1CCCC1)NCc1cc(ccc1)C,valid
S(=O)(=O)(N[C@@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC=2[C@H]1CC[C@]1(O[C@H]3[C@@H](NC[C@H](C3)C)[C@H]1C)CC=2C)C)C,valid
Fc1c(cccc1F)[C@@H]1CC[C@@H](OC(=O)N2CCC(N3c4cccnc4NC3=O)CC2)c2ncccc2[C@H]1O,valid
Clc1ccc(nc1)NC(=O)[C@H]1CN(C[C@@H]1C(=O)Nc1ccc(N2C=CC=CC2=O)cc1F)CC(F)F,valid
Clc1cc(S(=O)(=O)\N=C(/NCC)\N2N=CC3(CCCCC3)C2)ccc1,valid
n1ccccc1CN(Cc1cccc(C)c1C)[C@@H]1CCNC1,valid
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)C=1CCCC=1)C,valid
COC(=O)C(C1CCCCN1)C1=CC=CC=C1,valid
FC(F)(F)c1cc(ccc1)C1(Oc2c(N(CCNC(=O)C)C1=O)cc(cc2)-c1c(nc(nc1N)N)CC)C,valid
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C[C@](CCC(C)(C)C)(C)C=1O)C1CCC1)C,valid
OC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,valid
O=C(NCc1ccc(cc1)-c1ccccc1)c1n2c(nc1CC)C=CC=C2,valid
Fc1ccc(cc1)-c1onc(c1)C(=O)N1C[C@@H](NC(=O)[C@@H]1CC(C)C)\C=C\C,valid
Clc1cc(Cl)ccc1CNC(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,valid
s1c(-c2ccccc2)c(nc1C)C(=O)N1CC(N)CC[C@H]1CNC(=O)c1c2ncccc2ccc1,valid
S(=O)(=O)(Nc1n(nc(C)c1C(=O)N[C@H](C(C)(C)C)C)C(C)C)c1ccc(cc1)C,valid
F[C@@H]1CNCC[C@H]1n1nnc2c1c1cc[nH]c1nc2,valid
s1cc(nc1C)-c1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,valid
O(C)c1cc(ccc1OC)CCO[C@@H]1CCCC[C@H]1N1C[C@H](O)CC1,valid
COC1=C(OCCNCC(O)COC2=CC=CC3=C2C2=C(N3)C=CC=C2)C=CC=C1,valid
S(=O)(=O)(NN1C[C@H](N(CCc2ccc(OC)cc2)C1=O)c1ccc(OC)cc1)C,valid
Fc1ccc(nc1C)NC(=O)c1nn(C)c(-c2ccc(F)cc2)c1C,valid
Clc1ccccc1S(=O)(=O)\N=C(/NCC)\N1N=CC(C1)CC,valid
Cl.Cl.P(Oc1ccccc1)(=O)(N[C@H](C(OCC)=O)C)CO[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)C(F)=C1,valid
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H]([C@@H]3CC[C@H]2C3)C=1O)CC1CCCCC1)C,valid
Oc1cc(ccc1)[C@@H]1NC(=O)NC(CC)=C1C(OCC1CCCCC1)=O,valid
S(=O)(=O)(c1cc(F)cc(F)c1)c1ccc(cc1)CNC(=O)C=1C=Cc2n(C=1)ccn2,valid
S(=O)(=O)(Nc1cccc(CO)c1C)c1ccc(cc1)-c1ccc(F)cc1,valid
[nH]1c2ncc3ncn(c3c2cc1)C1CCN(CC1)CCC#N,valid
IC1=CN=C(N(Cc2ccccc2C#N)C1=O)N1C[C@H](N)CCC1,valid
Ic1cc(F)c(Nc2c(ccc(F)c2F)-c2oc(nn2)NCCCN2CCOCC2)cc1,valid
Clc1cc2nccc(NCCCNCc3ccncc3)c2cc1,valid
Clc1ccc(cc1)-c1n(nc(C(=O)Nc2nc(ccc2)C)c1C)C,valid
Clc1c(c2c(sc(C(=O)NC3CC3)c2N)nc1C)C,valid
Fc1ccc(cc1)C(N1C[C@H](N(CC1)C1CCC1)C)c1nnnn1Cc1ccccc1,valid
S(=O)(=O)(Nc1cc(ccc1)CO)c1ccc(cc1)-c1ccc(F)cc1F,valid
CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,valid
OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,valid
O([C@H](CCN1CCN(CC1)c1ccccc1)c1ccccc1)C(=O)N,valid
OC(=O)CCc1ccc(NC(=O)C(NC(=O)c2cc3n(C)c(c(c3cc2)C2CCCCC2)-c2ncccc2)(C)C)cc1,valid
Clc1cc(S(=O)(=O)\N=C(/NCC)\N2N=CC(C2)(CC)CC)ccc1,valid
s1c(ccc1S(=O)(=O)N1CCN(C[C@H]1C)c1ccc(cc1C(F)(F)F)C(=O)N)[C@@](O)(C(F)(F)F)C,valid
s1c2N(CC(C)C)C(=O)N(C)C(=O)c2c(C(=O)N2C[C@H](O)CC2)c1Cc1c2cccnc2[nH]c1,valid
CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,valid
Ic1cc(F)c(Nc2c(ccc(F)c2F)-c2oc(nn2)NCCCCCO)cc1,valid
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)CC1CCCC1)C,valid
P(Oc1ccccc1)(=O)(N[C@@H](Cc1ccccc1)C(OCCC)=O)CO[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)C(F)=C1,valid
O(CC(=O)NCc1ccccc1)C[C@H](C)[C@@H]1C[C@H](N(C)c2ncnc3[nH]ccc23)[C@@H](CC1)C,valid
CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N,valid
Fc1c2c([nH]cc2C(=O)C(=O)N2CCN(CC2)C(=O)c2ccccc2)c(cc1)-c1nc(on1)N,valid
O1N=C(CC1c1ccc(N2CCN(CC2=O)C)cc1)c1oc([N+](=O)[O-])cc1,valid
FC(F)(F)C(=O)Nc1cc2CN(C\C=C\CCOc3cc(-c4nc(ncc4)Nc(c1)c2)ccc3)C,valid
CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,valid
FC(F)(F)COc1ncc(cc1)C(=O)NCCC(c1ccccc1)c1ccccc1,valid
S(=O)(=O)(Nc1cc2S(=O)(=O)NC(=Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)N1CCCC1)C,valid
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=CC=C2,valid
Clc1ccc(N(C(=O)Cc2ccccc2)C2CCN(CC2)C(C)C)cc1,valid
FC(F)(F)c1cc(NC(=O)c2cc(C#Cc3n4N=CC=Cc4nc3)c(cc2)C)ccc1CN1CCN(CC1)C,valid
s1cc(nc1-c1ccc(NC(=O)C(NC(=O)c2cc3n(C)c(c(c3cc2)C2CCCCC2)-c2ncccc2)(C)C)cc1)C(O)=O,valid
Clc1ccc(cc1)-c1sc2c(N=CN(C2=O)c2cc(OC)c(OC[C@H](OP(O)(O)=O)C3CC3)cc2)c1,valid
OC(=O)\C=C\c1ccc(NC(=O)C2(NC(=O)c3cc4n(C)c(c(c4cc3)C3CCCCC3)-c3ncccc3)CCCN(C2)C(=O)C)cc1,valid
Fc1cc(F)c(F)cc1C[C@@H](N)CC(=O)N1CCC[C@H]1CNc1ncc(cc1)C#N,valid
[nH]1c2ncnc(N(C)C3CCCCC3CC)c2cc1,valid
O(CCN1CCCC1)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,valid
O(C)c1cc(cnc1)-c1nc(ccn1)-c1[nH]c2c(c1)C(=O)NCC12CCCNC1,valid
s1c2cc(ccc2nc1NC(=O)[C@H]1C[C@@H]1c1ccc(cc1)CN(C)C)-c1cn[nH]c1,valid
Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)c(OC)cc1,valid
CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,valid
Clc1ccc(cc1)[C@H](NC(=O)c1ccsc1)c1nnn(c1)C1(CC1)C#N,valid
CC(CN(C)C)CN1C2=C(CCC3=C1C=CC=C3)C=CC=C2,valid
COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1,valid
OC(=O)c1cc2n(CC(=O)N3CCC(N4CCCC4)CC3)c(c(c2cc1)C1CCCCC1)-c1ccccc1,valid
s1nc(cc1NC1=NC(SC)=Cn2c1ncc2-c1cn[nH]c1)C,valid
O(C)c1ccccc1-c1n2N=C(N=Cc2cc1)Nc1ccc(OC)cc1,valid
Fc1cc2N(C3CCN(CC3)CC(=O)Nc3cc-4c(cc3)C(O)c3c-4cccc3)C(OCc2cc1)=O,valid
Brc1nc([nH]c1-c1ccc(cc1)-c1ccc(cc1)-c1[nH]c(nc1Br)[C@H]1N(CCC1)C(=O)[C@@H](NC(OC)=O)C(C)C)[C@H]1N(CCC1)C(=O)[C@@H](NC(OC)=O)C(C)C,valid
Fc1ccc(NC(=O)C=C)cc1,valid
O1CCN(c2cc(ccc12)-c1c(nc(nc1N)N)CC)CCCOC,valid
O1CC(=O)N(c2cc(ccc12)-c1c(nc(nc1N)N)CC)CCCOC,valid
C1CC2=C3C1=CC=CC3=CC=C2,valid
CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,valid
O(C)c1ccc(cc1-c1ccc(OC)nc1OC)C1=Nc2c(n(nc2C(C)(C)C)CCO)C(=O)NC1,valid
O=C1N(C(C)C)C(=O)N(C1)Cc1ccc(cc1)-c1nc(ccc1)CN1CCCCC1,valid
n12ncnc1C(=C(C=C2)c1ccccc1)c1ccc(cc1)C1(N)CCC1,valid
ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,valid
CNC(=O)OC1=CC=CC=C1OC(C)C,valid
CC(C1=CC=C(O)C=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,valid
Clc1ccccc1-n1c(nnc1SCc1oc(nn1)-c1ccc(cc1)C#N)-c1ccncc1,valid
Ic1cc(F)c(NC=2C3=C(N=CN(CCO)C3=O)N(C)C(=O)C=2)cc1,valid
Clc1cc(ccc1N(CC)C(OCC(=O)Nc1ccc(cc1Cl)-c1ccc(cc1)CC(O)=O)=O)C(C)(C)C,valid
S(=O)(=O)(NC(=O)[C@@]1(NC(=O)[C@H]2N(C[C@@](OC)(C2)c2ccc(nc2)-c2ccccc2)C(=O)[C@@H](NC(OC2CCCC2)=O)C(C)(C)C)C[C@H]1C=C)C1CC1,valid
O1CC(Cc2cc(ccc12)C(=O)N1CCN(CC1)C)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,valid
O(CCCN1CCCCC1)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,valid
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C2C(CCC2)C=1O)Cc1ccccc1)C,valid
Clc1ccc(Oc2cc(S(=O)(=O)C(C)C)ccc2)cc1-n1c2c(nc1C)c(Cl)ccc2,valid
Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1ccccc1,valid
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,valid
Clc1cc2nc(n(c2cc1)[C@H](CC(=O)NCC1CCCCC1)CC)N,valid
Fc1ccc(cc1)\C=C\C1=CN=C(N(Cc2ccccc2C#N)C1=O)N1C[C@H](N)CCC1,valid
Clc1ccc(cc1)-c1n[nH]c(c1-c1ccncc1)C1CCN(CC1)CCO,valid
Clc1cc(Cl)ccc1C1=CC(=O)N(C=C1)c1cc2c(n(nc2)CCN2CCCC2)cc1,valid
Ic1nc([nH]c1-c1ccc(cc1)-c1ccc(cc1)-c1[nH]c(nc1I)[C@H]1N(CCC1)C(=O)[C@@H](NC(OC)=O)C(C)C)[C@H]1N(CCC1)C(=O)[C@@H](NC(OC)=O)C(C)C,valid
O(C)c1ccccc1-c1n2N=C(N=Cc2cc1)Nc1ccc(N2CCN(CC2)C)cc1,valid
O(C)c1cc(ccc1)CNC(=O)c1[nH]c2c(ccc(c2)-c2cn[nH]c2)c1CN1CCN(CC1)C,valid
FC(F)(F)c1cccc(CN([C@H]2CCNC2)C2CCOCC2)c1C,valid
Clc1ccc(cc1)-c1n[nH]c(c1-c1ncncc1)C1CCN(S(=O)(=O)C)CC1,valid
O(CCN1CCN(CC1)C)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(cc3)C#N)c2cc1OC,valid
S(=O)(=O)(N1CCC(n2nnc3c2c2cc[nH]c2nc3)CC1)C,valid
S(=O)(=O)(NC(=O)[C@@]1(NC(=O)[C@H]2N(C[C@@](OC)(C2)c2ccc(cc2)-c2cn(nc2)C)C(=O)[C@@H](NC(OC2CCCC2)=O)C(C)(C)C)C[C@H]1C=C)C1CC1,valid
o1nc(nc1[C@H](CCCC1CCCCC1)CC(=O)NO)C(=O)N,valid
O1CCN(CC1)C(C(=O)c1ccc(OCCCN2CCC[C@H]2C)cc1)(C)C,valid
Clc1cnc(nc1-c1n2c(nc1)C=CC=C2)Nc1ccc(cc1OC)C(CO)CO,valid
FC(F)Oc1cc(ccc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,valid
Nc1cc2Cc3cc(N)ccc3-c2cc1,valid
Ic1cc(F)c(Nc2c(F)c(F)c(cc2C(=O)NOCCO)\C=N\OCCS(=O)(=O)C)cc1,valid
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C2(CCCC2)CN(Cc2ccc(F)cc2)C1=O)C,valid
CC(C)C12CCC(C)(O1)C(C2)OCC1=C(C)C=CC=C1,valid
o1c2cc(ccc2nc1C1Cc2cc(OC)ccc2OC1)-c1nc(ncc1)N,valid
S(=O)(=O)(N1CCC(CC1)C(=O)Nc1ccc(cc1)C(OC)=O)c1ccc(cc1C)C,valid
Clc1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,valid
COC1=CC(Cl)=C(OC)C=C1Cl,valid
O=C(Nc1nc(ccc1)C)c1nn(C)c(-c2ccc(cc2)C)c1C,valid
s1c2N(CC(C)C)C(=O)N(C)C(=O)c2c(SC(C)C)c1Cc1ccccc1C(F)(F)F,valid
O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/C(=O)N(CC(C)C)CC(C)C)/C,valid
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,valid
S(=O)(=O)(C(F)(F)F)c1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc(cc3C)C)CC2)cc1,valid
Clc1ccc(cc1)[C@@H](N1S(=O)(=O)C(n2c(C1)cnc2)CC(OC)(C)C)C,valid
Clc1cc(NS(=O)(=O)c2cc3CCC(=O)Nc3cc2F)ccc1C,valid
O1c2c([C@@]3(O)[C@@]1([C@@H]([C@@H](C(OC)=O)[C@H]3O)c1ccccc1)c1ccc(OC)cc1)c(OC)cc(c2)C#N,valid
Fc1ccc(NC(=O)C2(CC2)C(=O)Nc2ccc(Oc3c4cc(OC)c(OC)cc4ncc3)cc2)cc1,valid
Clc1cc(S(=O)(=O)C)ccc1NC(=O)CSc1nnnn1-c1ccc(cc1Cl)C(C)(C)C,valid
[nH]1c2ncc3nc(n(c3c2cc1)[C@H]1CCCNC1)C,valid
S(=O)(=O)(NC(=O)[C@@]1(NC(=O)[C@H]2N(C[C@@](OC)(C2)c2ccc(nc2)-c2cc(ccc2OC)C)C(=O)[C@@H](NC(OC2CCCC2)=O)C(C)(C)C)C[C@H]1C=C)C1CC1,valid
O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/C(=O)N(C)C)/C,valid
s1c2cc(S(=O)(=O)C)ccc2nc1N1CCN(CC1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N,valid
CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1,valid
FC1(F)CCCN(C1)Cc1nc(ccc1)-c1ccc(cc1)CN1CC(=O)N(CC(C)C)C1=O,valid
O1[C@@H](C\C=C\C=C\[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)ccc2)C(=O)N2NC(CCC2)C1=O)/C(=C/C=C/C(=O)Nc1cccnc1)/C,valid
CC1(C)CNC(NC1)=NN=C(C=CC1=CC=C(C=C1)C(F)(F)F)C=CC1=CC=C(C=C1)C(F)(F)F,valid
O1[C@H]2[C@@H](NC[C@H](C2)C)[C@@H](C)[C@]12CC(=C1[C@H]([C@H]3[C@H](C1)[C@@]1([C@@H](C[C@H](NC(=O)C)CC1)CC3)C)CC2)C,valid
Fc1cc(ccc1NC(=O)C1Cc2c(OC1)cccc2)-c1cn[nH]c1,valid
S(=O)(=O)(CC)c1ccc(Oc2c3cc(ccc3n(CC(O)=O)c2C)C(F)(F)F)cc1,valid
Clc1cc(Nc2nc(N[C@@H](CC)CO)c(cn2)C(=O)NC2CCN(CC2)C)cc(Cl)c1,valid
S(=O)(=O)(\N=C(/NCC)\N1N=CC(C1)(C)C)c1ccccc1,valid
Brc1ccc(S(=O)(=O)Nc2cc3nc(sc3cc2)CO)cc1,valid
O1[C@H]2[C@@H](NC[C@H](C2)C)[C@@H](C)[C@]12CC(=C1[C@H]([C@H]3[C@H](C1)[C@@]1(C(=CC(=O)CC1)CC3)C)CC2)C,valid
O(\N=C(\N)/c1ccc(nc1)-c1nc(cnc1)-c1ncc(cc1)/C(=N/OC)/N)C,valid
Clc1cc(Cl)ccc1CNC(=O)N1CCC(Oc2ccc(S(=O)(=O)NC)cc2)CC1,valid
CC1=C(N)C=CC(=C1)N=NC1=C(C)C=CC=C1,valid
O=C1N(CCC)C(=O)N(C1)Cc1ccc(cc1)-c1nc(ccc1)CN1CCCCC1,valid
O(C(C)(C)C)C(=O)NC1CCC(n2c3c4cc[nH]c4ncc3nc2)CC1,valid
FC(F)(F)c1ncc(Nc2ccc(nc2)-c2ccc(cc2)C2CCC(CC2)CC(O)=O)cc1,valid
O1CCN(CC1)CCOc1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(OC(C)C)cc3)c2cc1OC,valid
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N([C@@H]2[C@@H](C3CCC2CC3)C=1O)CCC(C)C)C,valid
O(CCN1CCCCC1)c1cc2c(ncnc2N2CCN(CC2)C(=O)Nc2ccc(OC(C)C)cc2)cc1OCCOC,valid
O1CCCc2cc(ccc12)-c1c2c(nc(C)c1[C@H](OC(C)(C)C)C(O)=O)cc(cc2)C,valid
S(=O)(=O)(N1C[C@H](N(C)c2ncnc3[nH]ccc23)[C@@H](CC1)C)CC(F)(F)F,valid
S(=O)(=O)(N1CCN(CC1)CC)c1cc(C=2NC(=O)c3nn(CCN4CCOCC4)c(c3N=2)CC)c(OCCOC)nc1,valid
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,valid
N(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1,valid
O([C@H](Cc1ccccc1)C)c1cc(cc(O[C@H](COC)C)c1)C(=O)Nc1ncc(cc1)C(O)=O,valid
CC1=NN(C(=O)N1C(F)F)C1=CC(NS(C)(=O)=O)=C(Cl)C=C1Cl,valid
O(CCn1nccn1)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(OC(C)C)cc3)c2cc1OC,valid
s1c2N(CC(C)C)C(=O)N(C)C(=O)c2c(C(=O)N2C[C@H](O)CC2)c1Oc1c2c(ccc1)cccc2,valid
O=C(NCCCc1ccccc1)c1cccnc1,valid
O(C)c1ccc(cc1)\C=C\1/NC(=O)NC/1=O,valid
O(C)c1cc(N2C[C@H](N(CC2)C(=O)[C@@H]2CCCC[C@H]2C(=O)NC2(CC2)C#N)C)ccc1OC,valid
CC1=CC(=CC=C1)[N+]([O-])=O,valid
Clc1c(C)c(OC2CCN(CC2)CC2CCN(CC2)[C@@H](Cc2ccc(F)cc2)C(O)=O)ccc1C#N,valid
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,valid
s1c(CC(C)C)c(nc1N)-c1oc(P(O)(O)=O)cc1,valid
Clc1ccc(N2N=CC(=O)NC2=O)cc1C(=O)NCC1(O)CCCCCC1,valid
COC(=O)C1=C(CC(C)C)C(C2=NCCS2)=C(N=C1C(F)F)C(F)(F)F,valid
Clc1ccccc1-n1c(nnc1SCc1oc(nn1)-c1ccc(Cl)cc1)-c1ncc(S(=O)(=O)C)cc1,valid
Fc1cc(-c2cc3c(NC(C=C3C(OCC=C)C)(C)C)cc2)c(OC)cc1,valid
s1c2cc(ccc2nc1C1Cc2c(OC1)cccc2)-c1nc(ncc1)N,valid
O1CC(Cc2cc(OC)ccc12)C(=O)Nc1ccc(cc1OCCN(C)C)-c1cn[nH]c1,valid
Fc1ccc(F)cc1-c1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,valid
s1c(ccc1C)C(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@H]2N(C[C@H](Oc3cc(OC(C)C)nc4c3ccc(OC)c4C)C2)C1=O)C(=O)NS(=O)(=O)C1CC1,valid
s1cccc1C1=NN(CC2CCCC2)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)C=1)cc(NS(=O)(=O)C)cc2,valid
O=C1CCC2=C3[C@H]([C@@H]4CC[C@@](O)(C#CC)[C@]4(C[C@@H]3c3ccc(N(C)C)cc3)C)CCC2=C1,valid
CCC(=NOCC=CCl)C1C(=O)CC(CC1=O)C1CCOCC1,valid
O1Cc2cc(Nc3nc(-c4cc(COCC=CC1)ccc4)ccn3)ccc2OCCN(CC)CC,valid
S(C(C(O)=O)(C)C)c1cc2CC(N(CCCCC)C(=O)Nc3ccc(OC(F)(F)F)cc3)Cc2cc1,valid
O1CCN(CC1)CCN(Cc1cc(OC)ccc1)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,valid
O(CCc1cc2c(nc1)N(c1ncccc1N(C)C2=O)CC)c1ccc(cc1CC)C(O)=O,valid
ClC1=NC=CC(NC(=O)NC2=CC=CC=C2)=C1,valid
CC1=CC=CC(=C1C)[N+]([O-])=O,valid
Clc1c(Cl)c(Cl)ccc1CN(C(=O)C(C)C)[C@H]1CCNC1,valid
S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C2C(C3CC2CC3)C=1O)Cc1ccc(F)cc1)C,valid
s1cc(nc1-c1ccccc1)/C(=N\O)/c1cc(OC)c(OC)c(OC)c1,valid
O(C)c1ccc(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,valid
s1cccc1C1=NN(CCC(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(NC(=O)C1CC1)cc2,valid
